,SQLDATE,Actor1Name,SOURCEURL,MonthYear,EventRootCode,GoldsteinScale,NumMentions,AvgTone,ActionGeo_CountryCode,ActionGeo_Lat,ActionGeo_Long
4863,20160506,PHILIP HAMMOND,http://www.worldbulletin.net/haberler/172369/us-state-dept-grilled-for-not-backing-safe-zone-in-syria,201605,03,4.0,10,-3.44969754317191,FR,48.8667,2.33333
4864,20160322,BRUSSELS,http://www.huewire.com/headlines/native-american/brussels-police-detain-six-people-over-terrorist-bombing-attacks/136698/,201603,02,4.0,1,-7.54716981132076,FR,48.8667,2.33333
4865,20160331,LAWYER,http://www.theguardian.com/world/2016/mar/31/salah-abdeslam-extradition-france-approved-belgium,201603,03,4.0,6,-9.7196261682243,FR,48.8667,2.33333
4866,20160513,BRUSSELS,http://www.forbes.com/sites/yjeanmundelsalle/2016/05/13/french-photographer-yann-arthus-bertrand-sends-a-love-letter-to-humanity-in-his-latest-film-human/,201605,03,4.0,1,1.36239782016349,FR,48.8667,2.33333
4867,20160401,BELGIAN,http://bilbaoya.com/2016/04/01/paris-attack-suspect-abdeslam-wants-fast-extradition-to.html,201604,03,4.0,1,-10.7462686567164,FR,48.8667,2.33333
4868,20160309,FRANCE,http://www.simcoe.com/news-story/6382541--ketchup-guy-a-celebrity-in-orillia/,201603,03,4.0,1,2.63852242744063,FR,46.0,2.0
4869,20160405,CAMBODIA,http://abcnews.go.com/International/wireStory/group-urges-probe-attack-young-cambodian-activist-38156551,201604,03,4.0,36,-4.56547158892564,FR,48.8667,2.33333
4870,20160517,EGYPT,http://www.al-monitor.com/pulse/originals/2016/05/france-paris-conference-two-state-kerry-netanyahu-herzog.html,201605,03,4.0,1,0.65627563576702,FR,48.8667,2.33333
4871,20160302,FRANCE,http://www.albanydailystar.com/health/scientists-discovered-guillain-barre-syndrome-linked-zika-virus-17166.html,201603,03,4.0,1,-9.35622317596565,FR,48.8667,2.33333
4872,20160516,THE US,http://www.businesstraveller.com/news/le-mA-ridien-earmarks-us-dollar-300m-for-new-an,201605,03,4.0,2,1.25628140703518,FR,44.8381,4.89159
4873,20160320,FRANCE,http://www.spacewar.com/reports/Third_FREMM_frigate_delivered_for_French_Navy_999.html,201603,03,4.0,10,0.76142131979696,FR,44.0,4.0
4874,20160213,FRANCE,http://bloodstock.racingpost.com/news/bloodstock/siyouni-share-sells-to-flanagan-for-330-000/2031852/bloodstocknews/,201602,03,4.0,10,4.0983606557377,FR,44.5667,2.8
4875,20160202,STUDENT,http://www.insideottawavalley.com/news-story/6259333-st-mike-s-students-mark-100th-anniversary-of-the-battle-of-vimy-ridge/,201602,03,4.0,2,-0.7163323782235,FR,50.3724,2.81034
4876,20160429,BUSINESS,http://www.thenational.ae/business/aviation/alitalia-en-route-to-profitability-as-losses-sharply-reduce-in-2015,201604,03,4.0,26,3.47042750182885,FR,48.8667,2.33333
4877,20160216,US LEADER,http://www.channelnewsasia.com/news/singapore/not-a-fantasy-for-isis/2521402.html,201602,03,4.0,50,-2.03137530215209,FR,48.8667,2.33333
4878,20160504,UNITED NATIONS,http://farandulife.com/2016/05/irans-zarif-signs-paris-agreement-on-climate-change/,201605,02,4.0,1,1.69082125603865,FR,48.8667,2.33333
4879,20160514,POLICE CHIEF,http://www.sunjournal.com/news/news/2016/05/14/norway-oxford-wont-risk-their-towns-cover-paris/1919897,201605,03,4.0,6,-0.13986013986014,FR,48.8667,2.33333
4880,20160201,ISRAEL,http://article.wn.com/view/2016/02/01/Benjamin_Netanyahu_rejects_French_ultimatum_on_Palestinian_s/,201602,03,4.0,2,-1.50214592274678,FR,48.8667,2.33333
4881,20160204,PARIS,http://www.theenergycollective.com/barbarafinamore/2321800/good-news-chinas-dropping-coal-consumption-putting-brakes-global-carbon-emis,201602,03,4.0,20,-0.9657594381036,FR,48.8667,2.33333
4882,20160216,PRIME MINISTER,"http://www.ynetnews.com/articles/0,7340,L-4766983,00.html",201602,02,4.0,1,-2.55402750491159,FR,48.8667,2.33333
4883,20160406,FRANCE,http://www.israelnationalnews.com/News/News.aspx/210454,201604,03,4.0,2,1.74825174825175,FR,48.8667,2.33333
4884,20160330,NIGERIA,http://ambienteja.info/2016/03/30/boko-haram-destroyed-1-million-houses-in-borno-governor.html,201603,03,4.0,2,-6.71641791044777,FR,48.8667,2.33333
4885,20160406,PARIS,http://www.memri.org/report/en/0/0/0/0/0/0/9112.htm,201604,03,4.0,3,-3.1496062992126,FR,48.8667,2.33333
4886,20160428,HAMAS,http://www.al-monitor.com/pulse/originals/2016/04/hamas-gaza-direct-negotiations-israel-truce-agreement.html,201604,03,4.0,1,-0.95986038394415,FR,48.8667,2.33333
4887,20160325,FRENCH,http://www.heritagefl.com/story/2016/03/25/opinions/kerry-to-world-lets-gang-up-on-israel/5957.html,201603,03,4.0,2,-2.3696682464455,FR,48.8667,2.33333
4888,20160403,UNESCO,https://in.news.yahoo.com/smriti-irani-unveil-aryabhatas-bust-unesco-hq-paris-154225230.html,201604,02,4.0,94,2.16372412335849,FR,48.8667,2.33333
4889,20160428,SPOKESMAN,http://www.theguardian.com/environment/2016/apr/28/workers-epidemic-heat-related-injuries-climate-change-un-report,201604,03,4.0,3,-3.98899587345255,FR,48.8667,2.33333
4890,20160310,BUSINESS,http://www.arkansasonline.com/news/2016/mar/10/skills-gap-at-forefront-of-tech-forum-2/,201603,02,4.0,2,1.6597510373444,FR,48.8667,2.33333
4891,20160514,NEW YORK CITY,http://listverse.com/2013/09/23/top-10-bizarre-hoaxes-in-history/,201605,03,4.0,1,-3.45821325648415,FR,48.8667,2.33333
4892,20160204,MISSOURI,http://missoulian.com/lifestyles/booming/books-february-offers-an-additional-day-for-reading/article_29b1947c-65ac-5740-afea-bd35e8dfb20a.html,201602,03,4.0,6,-0.608143715925995,FR,48.8667,2.33333
4893,20160218,PARIS,http://oxfameu.blogactiv.eu/2016/02/18/dont-let-the-poorest-foot-the-bill/,201602,03,4.0,3,1.22448979591837,FR,48.8667,2.33333
4894,20160402,FRANCE,http://www.thedailystar.net/frontpage/unesco-report-may-not-be-accurate-1203442,201604,03,4.0,4,-1.15830115830116,FR,48.8667,2.33333
4895,20160421,ATLANTA,http://www.okayafrica.com/news/young-paris-m1-dead-prez-get-ready/,201604,03,4.0,5,-1.91387559808612,FR,48.8667,2.33333
4896,20160321,EGYPT,http://encyclopedia.tfd.com/Joseph+Fourier,201603,03,4.0,2,0.54945054945055,FR,48.8667,2.33333
4897,20160415,UNITED KINGDOM,http://www.cruiseandferry.net/articles/vantage-travel-develops-six-new-family-river-cruises-for-2016,201604,03,4.0,1,2.64900662251656,FR,49.4333,1.08333
4898,20160408,FRENCH,http://www.sltrib.com/lifestyle/faith/3755793-155/mormon-missionary-hurt-in-brussels-attack,201604,03,4.0,4,-5.22875816993464,FR,44.5584,4.75094
4899,20160322,BRITAIN,http://www.laosnews.net/index.php/sid/242451299,201603,03,4.0,22,-9.64663815365216,FR,48.8667,2.33333
4900,20160422,MUMBAI,http://www.dnaindia.com/world/report-over-150-countries-set-to-sign-the-paris-agreement-on-earth-day-2204057,201604,03,4.0,6,5.57491289198606,FR,48.8667,2.33333
4901,20160205,HASSAN,http://www.weupit.com/french-car-maker-peugeot-returns-to-iran/28244/,201602,03,4.0,6,-3.36538461538462,FR,46.0,2.0
4902,20160406,JAPANESE,https://news.yahoo.com/kerry-visit-atomic-memorial-hiroshima-next-week-185359427.html,201604,03,4.0,3,-1.76261654580435,FR,46.0,2.0
4903,20160417,LEBANON,http://sacredheartspectrum.com/2016/04/french-president-begins-mideast-tour-with-lebanon-visit/,201604,03,4.0,1,-1.26582278481013,FR,48.8667,2.33333
4904,20160214,GOVERNMENT,http://www.lana-news.ly/eng/news/view/94840/Western_Countries_Demand_Acceleration_of_Formation_of_National_Unity_Government_in_Libya,201602,02,4.0,7,0.75471698113207,FR,46.0,2.0
4905,20160223,RUSSIA,http://en.europeonline-magazine.eu/germany-sees-decisive-steps-in-resolving-ukraine-conflict-next-week_440356.html,201602,03,4.0,6,-2.25806451612903,FR,48.8667,2.33333
4906,20160320,JOHANNESBURG,http://www.news24.com/SouthAfrica/News/zuma-headed-to-france-to-co-chair-un-commission-20160320,201603,03,4.0,2,4.16666666666667,FR,46.0,2.0
4907,20160204,,https://engineering.nd.edu/news-publications/seminars/the-alchemy-of-vacuum-or-.-.-.-when-is-a-vacuum-not-a-vacuum,201602,03,4.0,27,1.3054778262653,FR,46.0,2.0
4908,20160308,,http://www.laprensasa.com/309_america-in-english/3674547_e-p-calls-for-measures-to-ensure-the-safety-of-women-refugees.html,201603,02,4.0,5,-4.28571428571428,FR,46.0,2.0
4909,20160308,,http://en.farsnews.com/newstext.aspx?nn=13941217001453,201603,03,4.0,2,-3.47490347490348,FR,46.0,2.0
4910,20160410,,http://omanobserver.om/vivendi-mediaset-clinch-deal-in-challenge-to-netflix/,201604,03,4.0,5,2.53623188405797,FR,46.0,2.0
4911,20160216,,http://www.nola.com/arts/index.ssf/2016/02/65_million_book_jazz_funeral_a.html,201602,03,4.0,10,1.33928571428572,FR,46.0,2.0
4912,20160331,,http://www.marketwatch.com/story/orange-bouygues-extend-deal-deadline-2016-03-31,201603,03,4.0,12,-3.11291456697527,FR,48.8667,2.33333
4913,20160215,,http://www.morningstar.co.uk/uk/news/AN_1455534918485750800/cameron-to-travel-to-paris-amid-push-for-britains-reform-demands.aspx,201602,03,4.0,6,0.0,FR,48.8667,2.33333
4914,20160408,,http://nation.com.pk/snippets/08-Apr-2016/over-120-nations-to-sign-climate-deal-in-april,201604,03,4.0,10,0.8,FR,48.8667,2.33333
4915,20160305,,http://www.connexionfrance.com/Normandy-Impressionist-Festival-Normandie-Impressioniste-17796-news-article.html,201603,03,4.0,6,2.10608424336974,FR,49.4333,1.08333
4916,20160217,THE US,http://www.timeslive.co.za/politics/2016/02/17/Russias-Rosatom-accuses-South-Africans-of-being-too-emotional-nuclear-deal-not-done-yet,201602,03,4.0,16,-0.07590649799425,FR,46.0,2.0
4917,20160304,ARGENTINE,http://blogs.blouinnews.com/blouinbeatbusiness/2016/03/04/mercosur-e-u-fta-talks-might-actually-succeed-now/,201603,03,4.0,2,-1.86567164179104,FR,46.0,2.0
4918,20160316,GOVERNMENT,http://www.bizpacreview.com/2016/03/15/yellowstone-ranger-illegally-rented-out-his-govt-home-in-exchange-for-a-lavish-french-vacation-317124,201603,03,4.0,10,-0.5089058524173,FR,46.0,2.0
4919,20160212,BENIN,http://www.ngrguardiannews.com/2016/02/benins-presidential-poll-postponed-to-march-6-official/,201602,03,4.0,15,-2.33371126228269,FR,46.0,2.0
4920,20160402,NATIONAL SECURITY COUNCIL,http://abruzzo.tv/news/2016/04/02/nuclear-terrorist-attack-would-change-our-world-says-obama/,201604,02,4.0,6,-3.37301587301587,FR,46.0,2.0
4921,20160419,HOLLAND,http://nna-leb.gov.lb/en/show-news/60218/French-president-arrives-in-Jordan-for-official-visit,201604,03,4.0,6,-0.61349693251534,FR,46.0,2.0
4922,20160421,REFUGEE,http://www.cambrian-news.co.uk/article.cfm?id=104702&headline=Fun%20day%20to%20raise%20money%20to%20help%20refugees&sectionIs=news&searchyear=2016,201604,03,4.0,10,3.8961038961039,FR,46.0,2.0
4923,20160404,FRANCE,http://www.eubusiness.com/news-eu/europe-migrants-un.1795,201604,03,4.0,40,-6.88376375040516,FR,46.0,2.0
4924,20160328,FRENCH,http://www.whatsontv.co.uk/tv-guide/28-03-16/maigret,201603,03,4.0,10,-3.2,FR,46.0,2.0
4925,20160502,FRENCH,http://www.africareview.com/news/CAR-President-declares-his-wealth/-/979180/3196394/-/j8e74qz/-/,201605,03,4.0,3,-1.03092783505155,FR,46.0,2.0
4926,20160415,FRENCH,http://www.dailyeasternnews.com/2016/04/15/asian-heritage-inspired-flash-mob-surprises-students/,201604,03,4.0,10,1.87793427230047,FR,46.0,2.0
4927,20160405,FRANCE,http://www.dnaindia.com/money/report-panama-papers-french-bank-chief-frederic-oudea-to-meet-senators-2201265,201604,02,4.0,4,-2.87753767224933,FR,46.0,2.0
4928,20160222,FRENCH,http://www.africanews.it/english/annual-french-teaching-committee-for-military-cooperation-accra-february-19th-2016/,201602,03,4.0,2,3.46320346320346,FR,46.0,2.0
4929,20160320,FRENCH,http://senegal-actu.com/2016/03/al-qaeda-attack-will-not-derail-ivory-coast-revival/,201603,03,4.0,2,-6.39386189258312,FR,46.0,2.0
4930,20160402,SCHOOL,http://edmontonjournal.com/news/insight/special-schools-sensory-room-offers-solace-for-the-senses,201604,03,4.0,5,2.50536864710093,FR,46.0,2.0
4931,20160328,PROFESSOR,http://economiccollapsenews.com/2016/03/28/lol-your-6000-will-go-towards-studying-the-history-of-french-lesbian-activism-since-world-war-ii/,201603,03,4.0,6,0.89285714285714,FR,46.0,2.0
4932,20160318,FRENCH,http://www.newstalk1010.com/NationalCP/Article.aspx?id=504239,201603,03,4.0,36,0.655384911768106,FR,46.0,2.0
4933,20160318,FRANCE,http://www.kuna.net.kw/ArticleDetails.aspx?id=2493198&Language=en,201603,03,4.0,1,2.32558139534884,FR,46.0,2.0
4934,20160415,FRANCE,http://quadrangleonline.com/2016/04/16/salah-abdeslam-to-be-extradited-to-france/,201604,03,4.0,1,-8.12182741116752,FR,46.0,2.0
4935,20160303,GERMAN,http://www.beloitdailynews.com/news/world/the-latest-winter-migrant-numbers-x-more-than-last-year/article_241aefd7-4263-5231-9eeb-d20caeb0684f.html,201603,03,4.0,1,-8.22669104204753,FR,46.0,2.0
4936,20160517,ISRAELI,http://billsinsider.com/2016/05/17/160206-france-delays-mideast-peace-push-that-israel-has-criticized/,201605,03,4.0,7,-0.22988505747126,FR,48.8667,2.33333
4937,20160203,ITALY,http://www.heraldonline.com/news/nation-world/national/article54495315.html,201602,03,4.0,8,-3.18725099601594,FR,48.8667,2.33333
4938,20160401,ITALY,http://thecorner.eu/spain-economy/the-consequences-of-a-public-deficit-which-is-out-of-control/53039/,201604,03,4.0,8,-2.78637770897833,FR,46.0,2.0
4939,20160313,ITALY,http://www.rferl.org/content/kerry-paris-eu-syria-talks-migrant-crisis-france-germany-britain/27607254.html,201603,03,4.0,12,-3.89354066985645,FR,48.8667,2.33333
4940,20160402,PANAMA,http://thevillagessuntimes.com/2016/04/09/top-eu-official-threatens-sanctions-on-panama-other-tax/,201604,03,4.0,27,-4.38008580804556,FR,48.8667,2.33333
4941,20160502,SAUDI,http://fait-religieux.com/2016/05/10/terrorist-attacks-in-aleppo-has-roots-in-turkeys-schemes.html,201605,03,4.0,1,-6.37362637362637,FR,46.0,2.0
4942,20160214,RUSSIA,"ISNA website, Tehran/BBC Monitoring/(c) BBC",201602,03,4.0,2,-1.31578947368421,FR,46.0,2.0
4943,20160309,PARIS,http://www.middle-east-online.com/english/?id=75676,201603,03,4.0,2,-5.0974025974026,FR,48.8667,2.33333
4944,20160216,AHMET DAVUTOGLU,http://www.businessinsider.com/r-french-pm-rejects-permanent-quota-system-for-refugees-2016-2,201602,03,4.0,8,-4.28816466552316,FR,48.8667,2.33333
4945,20160325,PRIME MINISTER,http://www.scotsman.com/news/joyce-mcmillan-unexpected-outpouring-of-feelings-for-brussels-1-4081937,201603,03,4.0,2,-2.41635687732342,FR,48.8667,2.33333
4946,20160307,COMPANY,http://www.theargus.co.uk/news/national/14325413.EDF_finance_chief__quits_over_proposals_for_Hinkley_Point_nuclear_plant_/,201603,03,4.0,6,-2.94349674709287,FR,46.0,2.0
4947,20160302,GERMAN,http://www.wsbradio.com/ap/ap/top-news/more-than-7000-migrants-stuck-on-greek-macedonian-/nqbHR/,201603,03,4.0,1,-8.21490467937609,FR,46.0,2.0
4948,20160302,BELGIAN,https://uk.news.yahoo.com/demolition-calais-jungle-continues-where-occupants-195507362.html,201603,03,4.0,6,-4.4822256568779,FR,46.0,2.0
4949,20160322,REUTERS,http://www.bdlive.co.za/world/europe/2016/03/22/frances-hollande-calls-emergency-meeting-after-brussels-blasts,201603,03,4.0,2,-8.92086330935252,FR,48.8667,2.33333
4950,20160315,FRANCE,http://www.marketwatch.com/story/gentilly-kitchen-bar-serves-up-southern-fare-to-benefit-louisiana-flood-victims-2016-03-15,201603,03,4.0,16,2.16008839189866,FR,48.8129,2.3417
4951,20160312,FRANCE,http://bonhamjournal.com/2016/03/12/18-migrants-drown-off-turkey-few-allowed-into-macedonia.html,201603,03,4.0,4,-4.60405156537753,FR,50.1667,1.91667
4952,20160322,EUROPEAN,https://pjmedia.com/election/2016/03/22/hillary-easy-accessibility-to-powerful-explosives-hampers-terror-fight/,201603,03,4.0,7,-5.62913907284769,FR,48.8667,2.33333
4953,20160412,NETFLIX,http://moviepilot.com/posts/3864979,201604,03,4.0,3,2.35602094240837,FR,48.8667,2.33333
4954,20160515,FRANCE,http://imperialvalleynews.com/index.php/news/latest-news/9203-u-s-nordic-collaboration-on-climate-change-the-arctic-and-clean-energy.html,201605,03,4.0,1,2.93542074363993,FR,48.8667,2.33333
4955,20160205,FRENCH,http://thelakeandeswave.com/2016/02/05/iranian-president-formally-welcomed-to-france.html,201602,03,4.0,6,-3.39702760084926,FR,48.8667,2.33333
4956,20160425,PARIS,http://www.sierraexpressmedia.com/?p=78119,201604,03,4.0,4,2.79232111692844,FR,48.8667,2.33333
4957,20160203,ITALIAN,http://www.loeildelaphotographie.com/2016/02/03/article/159888862/paris-ugo-mulas-a-la-fondation-hcb/,201602,03,4.0,7,2.88888888888889,FR,48.8667,2.33333
4958,20160405,FRENCH,http://www.iol.co.za/dailynews/news/grave-foreign-policy-gaffe-2005001,201604,03,4.0,4,-4.29175872400956,FR,48.8667,2.33333
4959,20160421,PARIS,http://www.accuweather.com/en/weather-news/record-number-of-countries-to-sign-paris-agreement-of-climate-change-on-earth-day/56844796,201604,03,4.0,20,3.02076803137709,FR,48.8667,2.33333
4960,20160216,FRENCH,http://www.4-traders.com/news/Ministry-of-Infrastructure-and-Environment-of-Minister-Dijksma-carbon-pricing-key-to-reducing-CO2--21857708/,201602,03,4.0,10,2.22772277227723,FR,48.8667,2.33333
4961,20160208,ALGERIAN,"http://www.aps.dz/en/algeria/10720-revision-of-constitution,-a-%E2%80%9Cremarkable-progress%E2%80%9D",201602,02,4.0,2,3.2085561752319336,FR,48.8667,2.33333
4962,20160208,DEFENCE MINIST,http://www.theguardian.com/world/2016/feb/08/canada-end-airstrikes-isis-syria-iraq-february-justin-trudeau,201602,03,4.0,8,-0.13333334028720856,FR,48.8667,2.33333
4963,20160428,DIPLOMAT,http://www.reuters.com/article/us-israel-palestinians-un-idUSKCN0X92QC,201604,03,4.0,2,-4.49172576832151,FR,48.8667,2.33333
4964,20160216,PARIS,http://www.sunjournal.com/news/oxford-hills/2016/02/16/chiefs-looking-more-firefighters/1868889,201602,03,4.0,4,-0.64585575888052,FR,48.8667,2.33333
4965,20160424,CHINA,https://weather.com/news/news/solar-impulse-2-voyage-journey-plane-energy-renewable,201604,03,4.0,2,0.28818443804035,FR,48.8667,2.33333
4966,20160323,WASHINGTON,http://www.sharenet.co.za/news/Belgium_names_Brussels_bomber_brothers_key_suspect_on_run/b7f210c1b01790794d79f1f83832c4df,201603,03,4.0,72,-8.33470388649044,FR,48.8667,2.33333
4967,20160215,PRIME MINISTER,http://www.bbc.co.uk/news/uk-politics-eu-referendum-35583140,201602,03,4.0,12,-2.5062656641604,FR,48.8667,2.33333
4968,20160409,MOSCOW,http://dunyanews.tv/en/World/331455-Palestinians-seek-UN-resolution-on-Israeli-settlem,201604,03,4.0,1,-2.84552845528456,FR,48.8667,2.33333
4969,20160418,FRENCH,http://www.menafn.com/1094713171/EgyptianFrench-Business-Council-leaders-expect-10-French-investment-increase,201604,03,4.0,3,-0.50607287449392,FR,48.8667,2.33333
4970,20160208,FRENCH,http://www.redpepper.co.ug/raul-castro-praises-french-role-in-europe-cuba-relations-in-historic-visit/,201602,03,4.0,5,5.114155292510986,FR,48.8667,2.33333
4971,20160323,INTERIOR MINIST,http://swtimes.com/nationworld/belgium-names-brothers-brussels-bombing-key-suspect-run,201603,03,4.0,14,-8.39398329364407,FR,48.8667,2.33333
4972,20160215,GERMANY,http://www.canada.com/business/vancouver+grapples+with+housing+crisis+this+europe+tackled/11586702/story.html,201602,03,4.0,1,-2.5089605734767,FR,48.8667,2.33333
4973,20160412,EUROPEAN PARLIAMENT,http://www.ekathimerini.com/207866/article/ekathimerini/news/athens-indicates-it-will-submit-reform-bills-before-getting-creditors-approval,201604,03,4.0,2,-0.22271714922049,FR,46.0,2.0
4974,20160304,KYOTO,http://www.euractiv.com/section/climate-environment/news/eu-countries-press-for-tougher-emissions-targets-after-paris-deal/,201603,03,4.0,2,0.50251256281407,FR,48.8667,2.33333
4975,20160401,SEOUL,http://sacredheartspectrum.com/2016/04/bernie-sanders-supporters-gather-before-dawn-in-pittsburgh/,201604,03,4.0,6,-2.23752151462995,FR,48.8667,2.33333
4976,20160408,GERMANY,http://reliefweb.int/report/occupied-palestinian-territory/palestinians-seek-un-resolution-israeli-settlements,201604,03,4.0,23,-2.82808749090971,FR,48.8667,2.33333
4977,20160202,UNITED KINGDOM,http://europe.newsweek.com/france-paris-anti-semitism-jewish-london-422022,201602,03,4.0,2,-0.94736842105263,FR,48.8667,2.33333
4978,20160514,UNITED KINGDOM,http://www.mirror.co.uk/news/uk-news/john-prescott-forget-george-osborne-7969417,201605,03,4.0,2,0.68775790921596,FR,48.8667,2.33333
4979,20160427,UNITED STATES,http://hppr.org/post/how-do-lame-duck-texas-politicians-spend-their-remaining-campaign-money,201604,03,4.0,2,-1.0989010989011,FR,48.8667,2.33333
4980,20160313,MISSOURI,https://bpl.bibliocommons.com/item/show/1465416082_bettyville,201603,03,4.0,5,-3.27044025157233,FR,48.8667,2.33333
4981,20160513,UNITED STATES,http://www.huffingtonpost.com/alexander-sanger/the-undiscovered-american_b_9954976.html,201605,03,4.0,1,-5.1980198019802,FR,48.8667,2.33333
4982,20160427,,http://punjabstarnews.com/nestle-agrees-on-ice-cream-joint-venture-with-uks-rr/,201604,03,4.0,10,2.16049382716049,FR,46.0,2.0
4983,20160305,,http://english.aawsat.com/2016/03/article55348180/saudi-foreign-minister-says-assad-should-leave-sooner-not-later,201603,03,4.0,2,-1.37931034482758,FR,48.8667,2.33333
4984,20160307,,http://cineuropa.org/nw.aspx?t=newsdetail&l=en&did=305970,201603,03,4.0,2,2.33644859813084,FR,46.0,2.0
4985,20160223,,http://thevillagessuntimes.com/2016/02/23/migrants-in-french-court-for-storming-cross-channel-ferry/,201602,03,4.0,8,-5.10510510510511,FR,50.7207,1.60456
4986,20160421,,http://www.cambodiantimes.com/index.php/sid/243361703,201604,03,4.0,1,-1.36470588235295,FR,48.8667,2.33333
4987,20160306,,http://www.stokesentinel.co.uk/Michael-Jackson-s-daughter-taken-hospital/story-19204338-detail/story.html,201603,03,4.0,6,-1.01010101010101,FR,48.8667,2.33333
4988,20160304,,http://www.reuters.com/article/idUSFit951264,201603,03,4.0,10,-1.67400881057269,FR,47.573,4.08226
4989,20160222,FRANCE,http://www.islamicinvitationturkey.com/2016/02/22/irans-oil-minister-ceo-of-germanys-siemens-discuss-release-of-oil-equipment/,201602,03,4.0,2,-3.35365853658537,FR,46.0,2.0
4990,20160406,FRANCE,http://www.defensenews.com/story/defense/policy-budget/industry/2016/04/06/egypt-france-fighter-jet-frigate-satellite/82695674/,201604,03,4.0,1,0.0,FR,46.0,2.0
4991,20160514,FRANCE,http://www.broadway.com/buzz/184840/daveed-diggs-has-a-kingly-bf-broadway-gets-a-baby-boom-more-lessons-of-the-week/,201605,03,4.0,4,3.04347826086956,FR,46.0,2.0
4992,20160401,GOVERNMENT,http://www.4zzzfm.org.au/news/headlines/2016/04/01/qld-government-reviews-bikie-laws-and-more-8am-zedlines,201604,03,4.0,20,-0.0841210565215702,FR,46.0,2.0
4993,20160416,FRENCH,http://www.grandprix247.com/2016/04/16/horner-we-are-not-anywhere-near-f1-engine-agreement/,201604,03,4.0,3,-1.44508670520231,FR,46.0,2.0
4994,20160312,LONDON,http://blogs.spectator.co.uk/2016/03/hague-and-boris-at-lord-ashcrofts-70th-birthday-party/,201603,03,4.0,6,4.8780487804878,FR,46.0,2.0
4995,20160324,TUPPERWARE,http://www.thelocal.fr/20160324/the-sexist-office-comments-french-women-are-fed-up-with,201603,03,4.0,10,-3.83419689119171,FR,46.0,2.0
4996,20160327,UNITED STATES,http://www.telegraph.co.uk/news/worldnews/africaandindianocean/burkinafaso/11201013/Crowds-cheer-downfall-of-Burkina-Faso-leader.html,201603,02,4.0,1,-1.75159235668789,FR,46.0,2.0
4997,20160418,EGYPT,http://www.dawn.com/news/1252773,201604,03,4.0,4,0.0,FR,46.0,2.0
4998,20160212,FRANCE,http://www.chinafile.com/reporting-opinion/environment/unplugging-china,201602,03,4.0,2,-0.802568218298554,FR,46.0,2.0
4999,20160305,CRIMINAL,http://www.entornointeligente.com/articulo/8022525/INGLES-Apple-iPhone-criminals-device-of-choice-due-to-encryption--US-police,201603,03,4.0,20,-3.74149659863946,FR,46.0,2.0
5000,20160414,AIRLINE,http://www.thegayuk.com/airlines-that-fly-to-iran/,201604,03,4.0,10,-1.88679245283019,FR,46.0,2.0
5001,20160513,THE UN,https://africajournalismtheworld.com/tag/joseph-kabila/,201605,03,4.0,6,-3.04920304920305,FR,46.0,2.0
5002,20160215,STAFF MEMBER,http://www.telecompaper.com/news/french-consumers-resist-erdfs-electricity-smart-meters--1128160,201602,03,4.0,6,-3.21543408360129,FR,46.0,2.0
5003,20160226,FRENCH,http://www.breakingnews.ie/world/french-government-given-go-ahead-to-clear-calais-jungle-camp-722512.html,201602,03,4.0,4,-0.6535947918891907,FR,46.0,2.0
5004,20160303,AIRLINE,http://turnto10.com/news/local/sata-to-expand-presence-offer-flights-from-providence-to-azores,201603,03,4.0,2,0.97323600973236,FR,46.0,2.0
5005,20160229,FRANCE,http://news.uark.edu/articles/33715/award-winning-historian-to-speak-on-jewish-muslim-relations-in-france,201602,03,4.0,2,-0.35971224308013916,FR,46.0,2.0
5006,20160225,FRENCH,http://www.mweb.co.za/features/view/tabid/4285/Article/24780/France-is-debating-a-radical-new-labour-law.aspx,201602,03,4.0,4,-3.768115997314453,FR,46.0,2.0
5007,20160212,CHRISTINE LAGARDE,http://www.businessspectator.com.au/news/2016/2/12/politics/imf-chief-lagarde-unchallenged-job,201602,03,4.0,65,0.341999578682254,FR,46.0,2.0
5008,20160411,MINIST DELEGATION,http://allafrica.com/stories/201604110683.html,201604,03,4.0,6,-4.54545454545454,FR,46.0,2.0
5009,20160308,MIGRANT,http://thevillagessuntimes.com/2016/03/08/eu-needs-more-time-to-agree-turkey-migration-plan/,201603,03,4.0,1,-2.85714285714285,FR,46.0,2.0
5010,20160418,FRANCE,http://www.ibtimes.co.uk/air-france-resumes-flights-iran-ignoring-gay-crew-who-begged-opt-out-route-death-1555413,201604,03,4.0,5,-5.67685589519651,FR,46.0,2.0
5011,20160426,FRENCH,http://schema-root.org/region/americas/north_america/usa/government/branches/executive/departments/defense/air_force/bases/offutt/,201604,03,4.0,1,0.0,FR,46.0,2.0
5012,20160410,UNITED STATES,http://sacredheartspectrum.com/2016/04/azerbaijan-armenia-ceasefire-deal-reached-by-chiefs-of/,201604,03,4.0,2,-8.67052023121387,FR,46.0,2.0
5013,20160220,GERMANY,http://www.marshallnewsmessenger.com/news/2016/feb/20/the-family-who-bikes-together/,201602,03,4.0,4,0.306278713629403,FR,46.0,2.0
5014,20160422,ANGELA MERKEL,http://www.usnews.com/news/articles/2016-04-22/obama-supports-camerons-call-for-uk-to-remain-in-eu,201604,03,4.0,3,-2.24609375,FR,46.0,2.0
